track_id,artist_name,track_title,track_genre_top,track_genres_all,set_split
009918,Sissy Spacek,Scorpion Whip,Experimental,"Experimental, Noise, Audio Collage",training
009962,Avec Noir,Amour,Rock,"Electro-Punk, Punk, Rock",training
010186,Dubyouth Soundsystem,Love To C You Dance (Premixed),International,"International, Reggae - Dub",training
010192,The Professional Savage,Fucking Exotic Bitches,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
010250,JayDee,Tree Symphony,Instrumental,"Compilation, Soundtrack, Instrumental",test
010374,Sodadosa,Into the Fog,Experimental,"Noise, Sound Collage, Experimental",training
010375,Sodadosa,Torturing Mantra,Experimental,"Noise, Sound Collage, Experimental",training
010376,Sodadosa,Low Nightmare,Experimental,"Noise, Sound Collage, Experimental",training
010377,Sodadosa,Abandoned,Experimental,"Noise, Sound Collage, Experimental",training
010381,Big Blood,Baron in the Trees,Folk,Folk,test
010382,Big Blood,New Dish Rag,Folk,Folk,test
010383,Big Blood,Graceless Lady,Folk,Folk,test
010384,Big Blood,Blood Mumble,Folk,Folk,test
010385,Big Blood,Curee,Folk,Folk,test
010386,Big Blood,The Birds &amp; The Herds,Folk,Folk,test
010387,Big Blood,Tease it Like a Cop,Folk,Folk,test
010388,Big Blood,Night Lighter,Folk,Folk,test
010389,Big Blood,Terrapin (oh! syd),Folk,Folk,test
010435,Funky Terrorist,Paku Paku,Experimental,"Experimental, Audio Collage",training
010438,Big Blood,Little Lepers,Folk,Folk,test
010439,Big Blood,In The Light Of The Moon,Folk,Folk,test
010440,Big Blood,No Gravity Blues,Folk,Folk,test
010441,Big Blood,In The Shade,Folk,Folk,test
010442,Big Blood,Something Brighter Than The News,Folk,Folk,test
010443,Big Blood,Beast (1 Beast),Folk,Folk,test
010444,Big Blood,Restless Purity,Folk,Folk,test
010447,Big Blood,Low Gravity Blues,Folk,Folk,test
010458,Uke of Spaces Corners,Highway,Folk,Folk,training
010480,Big Blood,Adversaries &amp; Enemies,Folk,Folk,test
010481,Big Blood,Spit Shine,Folk,Folk,test
010485,Big Blood,Song For Baltimore,Folk,Folk,test
010521,Sabrina,boys boys boys,Experimental,"Unclassifiable, Experimental",training
010527,Funky Terrorist,r u serious,Experimental,"Unclassifiable, Experimental",training
010535,Scratch My Nose,azaria vs the spaceman,Experimental,"Unclassifiable, Experimental",training
010541,Sports bra,.,Experimental,"Unclassifiable, Experimental",training
010575,Bobb Trimble,Premonitions: The Fantasy,Folk,"Psych-Folk, Folk, Singer-Songwriter",training
010577,Bobb Trimble,One Mile From Heaven (short version),Folk,"Psych-Folk, Folk, Singer-Songwriter",training
010668,Nine Inch Nails,"999,999",Rock,"Rock, Industrial",training
010669,Nine Inch Nails,"1,000,000",Rock,"Rock, Industrial",training
010670,Nine Inch Nails,Letting You,Rock,"Rock, Industrial",training
010671,Nine Inch Nails,Discipline,Rock,"Rock, Industrial",training
010672,Nine Inch Nails,Echoplex,Rock,"Rock, Industrial",training
010673,Nine Inch Nails,Head Down,Rock,"Rock, Industrial",training
010674,Nine Inch Nails,Lights in the Sky,Rock,"Rock, Industrial",training
010675,Nine Inch Nails,Corona Radiata,Rock,"Rock, Industrial",training
010676,Nine Inch Nails,The Four of Us are Dying,Rock,"Rock, Industrial",training
010677,Nine Inch Nails,Demon Seed,Rock,"Rock, Industrial",training
010678,Big Blood,Glory Daze,Folk,Folk,test
010679,Big Blood,The Rise Of Quinnisa Rose,Folk,Folk,test
010682,Big Blood,She Said Nothing,Folk,Folk,test
010684,Big Blood,Don't Trust The Ruin,Folk,Folk,test
010693,BOPD,6.6.05,Hip-Hop,Hip-Hop,training
010694,BOPD,aint no thing,Hip-Hop,Hip-Hop,training
010695,BOPD,2.17.05,Hip-Hop,Hip-Hop,training
010696,BOPD,2.18.05 dai,Hip-Hop,Hip-Hop,training
010697,BOPD,1.26 beat1,Hip-Hop,Hip-Hop,training
010698,BOPD,2.12.05 elevator,Hip-Hop,Hip-Hop,training
010699,BOPD,2.2.05,Hip-Hop,Hip-Hop,training
010805,Lesbian Afternoon,Super Nude,Pop,Pop,training
010806,Lesbian Afternoon,Glowing Pavements,Pop,Pop,training
010807,Lesbian Afternoon,Three Owls Teahaus,Pop,Pop,training
010808,Lesbian Afternoon,Wind Up The Hypnotist,Pop,Pop,training
010809,Lesbian Afternoon,Pass That Joint,Pop,Pop,training
010810,Lesbian Afternoon,Under The Sunset,Pop,Pop,training
010983,Justice Yeldham,Track 02,Experimental,"Noise, Avant-Garde, Experimental",training
010992,Big Blood,The Grove Is Hotter Than An Ocean's Oven,Folk,Folk,test
010993,Big Blood,Oh Country (Skin &amp; Bones),Folk,Folk,test
011019,Lucky Dragons,Mirror Friends,Experimental,"Experimental, Audio Collage",test
011020,Lucky Dragons,Morning Ritual,Experimental,"Experimental, Audio Collage",test
011059,Big Blood,Vitamin C,Folk,Folk,test
011198,Black Band Coal Company,Together We Will Wait,Pop,Pop,training
011199,The Sleeping Tree,Love Is An Eternal Lie,Pop,Pop,training
011200,March Rosetta,Berlin Lights (Finistere),Pop,Pop,test
011204,Audible Intelligence,Steppin' In,Hip-Hop,Hip-Hop,test
011206,Music Komite,Elles,Electronic,"IDM, Electronic",training
011234,Justice Yeldham,290504 beirut,Experimental,"Noise, Avant-Garde, Experimental",training
011237,Justice Yeldham,270104 berlin,Experimental,"Noise, Avant-Garde, Experimental",training
011239,Justice Yeldham,hamar 261005,Experimental,"Noise, Avant-Garde, Experimental",training
011242,Justice Yeldham,280405 seoul,Experimental,"Noise, Avant-Garde, Experimental",training
011261,Mira Cook,India,Pop,"Pop, Experimental Pop",training
011262,Cornelius,Wataridori 2,Electronic,Electronic,training
011264,David Byrne,My Fair Lady,Rock,"New Wave, Progressive, Rock",training
011268,Le Tigre,Fake French,Rock,"Post-Punk, Rock, Punk",training
011298,Beastie Boys,Now Get Busy,Hip-Hop,Hip-Hop,training
011299,Chuck D,No Meaning No (feat. Fine Arts Militia),Hip-Hop,Hip-Hop,training
011306,Abunai!,Inspiration,Rock,"Psych-Rock, Rock, Indie-Rock",training
011333,Gen Ken Montgomery,Instrumental,Experimental,Experimental,training
011334,Gen Ken Montgomery,Instrumental,Experimental,Experimental,training
011503,Big Blood,All Operations,Folk,Folk,test
011504,Big Blood,A Friendly Noose,Folk,Folk,test
011505,Big Blood,A Quiet Lousy Roar,Folk,Folk,test
011508,Big Blood,Under The Concourse,Folk,Folk,test
011544,The Lost Demension,Radiation,Experimental,"Noise, Avant-Garde, Experimental, Audio Collage, Unclassifiable",training
011638,Embarker,Romantic Neck Tattoo,Instrumental,"Compilation, Soundtrack, Instrumental",training
011671,Cordero,Abre La Ventana,International,"International, Latin America",training
011672,Cordero,(intro),International,"International, Latin America",training
011673,Cordero,El Arco Iris,International,"International, Latin America",training
011674,Cordero,(chat w/ Rob Weisberg),International,"International, Latin America",training
011675,Cordero,La Sombra,International,"International, Latin America",training
011677,Cordero,Quique,International,"International, Latin America",training
011679,Cordero,Ruleta Rusa,International,"International, Latin America",training
011681,Cordero,Heart In Me,International,"International, Latin America",training
011682,Cordero,(chat w/ Rob Weisberg),International,"International, Latin America",training
011683,Cordero,Matadora,International,"International, Latin America",training
011763,6th Sense,"Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}",Hip-Hop,Hip-Hop,training
011764,6th Sense,28 Chasing 1988 Instrumental     {Adele &amp; 6th Sense}.mp3,Hip-Hop,Hip-Hop,training
011765,6th Sense,Just Fine Instrumental     {Wildabeast},Hip-Hop,Hip-Hop,training
011766,6th Sense,Beyon My Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011767,6th Sense,Let's Do It Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011768,6th Sense,The Itis Instrumental     {Black ELement},Hip-Hop,Hip-Hop,training
011769,6th Sense,Fallen Shadows Instrumental     {Viva La Hova},Hip-Hop,Hip-Hop,training
011770,6th Sense,Future Music Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011771,6th Sense,D'Evils 2008 Instrumental     {Talib Kweli},Hip-Hop,Hip-Hop,training
011772,6th Sense,Ignite The People (Like Obama) Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011773,6th Sense,05 Too Complex Instrumental     {6th Sense & The Kid Daytona}.mp3,Hip-Hop,Hip-Hop,training
011774,6th Sense,"Hippie Robot Instrumental     {6th Sense, Wildabeast, Jelani, Scheme}",Hip-Hop,Hip-Hop,training
011775,6th Sense,We Don't Stop Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011776,6th Sense,"The Proposal Instrumental     {Jelani, 6th Sense, Wildabeast}",Hip-Hop,Hip-Hop,training
011777,6th Sense,Never Change For The Fame Instrumental     {Wildabeast},Hip-Hop,Hip-Hop,training
011778,6th Sense,...Both Nice Instrumental     {Both Nice},Hip-Hop,Hip-Hop,training
011779,6th Sense,Entourage (Oh Yeah!) Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011780,6th Sense,What Kinda Instrumental     {Both Nice},Hip-Hop,Hip-Hop,training
011781,6th Sense,Love Lockdown Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011782,6th Sense,Acapella,Hip-Hop,Hip-Hop,training
011783,6th Sense,Hey Young World Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011784,6th Sense,Do What It Do Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011785,6th Sense,AM Set Instrumental     {Both Nice},Hip-Hop,Hip-Hop,training
011786,6th Sense,4AM Instrumental     {Wildabeast},Hip-Hop,Hip-Hop,training
011787,6th Sense,Release Instrumental     {Wildabeast},Hip-Hop,Hip-Hop,training
011788,6th Sense,"2-0-0-9 Instrumental     {The Kid Daytona, 6th Sense, Outasight, Harlem's Cash}",Hip-Hop,Hip-Hop,training
011789,6th Sense,Ate Ten Instrumental     {Both Nice},Hip-Hop,Hip-Hop,training
011790,6th Sense,Just Got Chopped (Crack) Instrumental     {Old Money},Hip-Hop,Hip-Hop,training
011791,6th Sense,"The Cuchifritos Groove Instrumental     {Wildabeast, 6th Sense, Jelani}",Hip-Hop,Hip-Hop,training
011792,6th Sense,I Won't Let You Fall Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011793,6th Sense,What You Talkin Bout Instrumental     {Mekka Don},Hip-Hop,Hip-Hop,training
011794,6th Sense,Give A What Instrumental     {6th Sense},Hip-Hop,Hip-Hop,training
011795,6th Sense,Stakes Is High Instrumental     {U-N-I},Hip-Hop,Hip-Hop,training
011803,Talib Kweli,D'Evils 2008,Hip-Hop,Hip-Hop,validation
011818,It's Notherground Music!!,Future Music,Hip-Hop,Hip-Hop,training
011839,6th Sense &amp; Mick Boogie,Belief feat. John Mayer,Hip-Hop,Hip-Hop,training
011861,6th Sense &amp; Mick Boogie,Nike Boots Freestyle,Hip-Hop,"Rap, Hip-Hop",training
011862,6th Sense &amp; Mick Boogie,05 A-Trak &amp; Lupe Fiasco feat. 6th Sense - Me &amp; My Sneakers.mp3,Hip-Hop,"Rap, Hip-Hop",training
011867,6th Sense &amp; Mick Boogie,Team USA (prod. Just Blaze),Hip-Hop,"Rap, Hip-Hop",training
011868,6th Sense &amp; Mick Boogie,Classic Freestyle,Hip-Hop,"Rap, Hip-Hop",training
011916,WatFatMan,comedi humaine,Hip-Hop,Hip-Hop,training
011917,WatFatMan,court metrage,Hip-Hop,Hip-Hop,training
011918,WatFatMan,deprecie,Hip-Hop,Hip-Hop,training
011919,WatFatMan,galerie de portraits,Hip-Hop,Hip-Hop,training
011920,WatFatMan,Ofura,Hip-Hop,Hip-Hop,training
011921,WatFatMan,l'air du temps live,Hip-Hop,Hip-Hop,training
011922,WatFatMan,galerie de portraits remix,Hip-Hop,Hip-Hop,training
011933,Isolated Atoms,Tell Me What I Want,Rock,Rock,training
011937,DavidBowman,Wir können auch anders,Pop,Pop,training
011942,Stouffi The Stouves,Rage Against Death,Electronic,"Drum & Bass, Electronic",training
011946,vosotros,The Star Spangled Banner,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
011947,Dream Kids,Yankee Doodle,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
011951,Obi Best,Taps - America The Beautiful (Medley),Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
012045,Big Blood,The WInds House,Folk,Folk,test
012046,Big Blood,Well Water,Folk,Folk,test
012047,Big Blood,Comin' Home Pt. I,Folk,Folk,test
012048,Big Blood,She Sells Sanctuary,Folk,Folk,test
012049,Big Blood,"On a Sunday, Years After",Folk,Folk,test
012050,Big Blood,Echohead,Folk,Folk,test
012051,Big Blood,Comin' Home Pt. II,Folk,Folk,test
012052,Big Blood,Breath in a Seed,Folk,Folk,test
012053,Big Blood,Land Upon Mud II,Folk,Folk,test
012058,Big Blood,Land Upon Mud I,Folk,Folk,test
012059,Big Blood,Brotha-o-Brotha-o-,Folk,Folk,test
012060,Big Blood,Heart of Glass,Folk,Folk,test
012061,Big Blood,Do Insects Sleep?,Folk,Folk,test
012062,Big Blood,Sleepin' Time,Folk,Folk,test
012064,Big Blood,Beatle Bones 'N' Smokin' Stones,Folk,Folk,test
012065,Big Blood,So Old Again,Folk,Folk,test
012066,Big Blood,Apes &amp; History (Swimmin in Paper),Folk,Folk,test
012067,Big Blood,For Four Beating Lungs,Folk,Folk,test
012109,Preggy Peggy &amp; The Lazy Babymakers,The Mysticism of my Fucking Sound,International,International,training
012146,The Slants,Kokoro (I Fall To Pieces),Pop,Pop,training
012147,The Slants,Capture Me Burning,Pop,Pop,training
012173,Coehn und Foehrb,Mit der Schaufel aufs Ei,Hip-Hop,Hip-Hop,training
012174,Professor Kliq,Ode To Charles,Hip-Hop,Hip-Hop,training
012179,Garmisch,U Fine,Pop,Pop,test
012188,Christine,Gimme,Pop,Pop,validation
012189,Mr. Moods,Ultraviolence,Electronic,"Trip-Hop, Electronic",training
012346,Grey Gersten &amp; G. Lucas Crane,The Lion King,Experimental,"Sound Collage, Electroacoustic, Experimental",training
012348,Koonda Holaa,Fools With Tools,Folk,"Psych-Folk, Folk, Freak-Folk",training
012349,Koonda Holaa,Knickers to the Right,Folk,"Psych-Folk, Folk, Freak-Folk",training
012350,Koonda Holaa,It's Not Like You (Always),Folk,"Psych-Folk, Folk, Freak-Folk",training
012351,Koonda Holaa,Gadget,Folk,"Psych-Folk, Folk, Freak-Folk",training
012352,Koonda Holaa,Try To Find Me,Folk,"Psych-Folk, Folk, Freak-Folk",training
012353,Koonda Holaa,10 Acres of the Finest Sand,Folk,"Psych-Folk, Folk, Freak-Folk",training
012355,Koonda Holaa,God Forsaken Town,Folk,"Psych-Folk, Folk, Freak-Folk",training
012376,The Harvey Girls,"Good Morning, Bubblegum",Pop,Pop,training
012387,Norton,Spherical Hearts (Trondheim Remix),Pop,Pop,test
012390,Pipo Pegoraro,Varal,Pop,Pop,test
012394,MUTE,Is It Too Late For Us All?,Hip-Hop,Hip-Hop,training
012481,Big Blood,Haystack (A.P.),Folk,Folk,test
012482,Big Blood,She Said Nothing II,Folk,Folk,test
012484,Big Blood,Frost Farm,Folk,Folk,test
012485,Big Blood,Got Wings?,Folk,Folk,test
012486,Big Blood,I'm So Glad,Folk,Folk,test
012487,Big Blood,So Po Swing,Folk,Folk,test
012488,Big Blood,Moon Perfume,Folk,Folk,test
012489,Big Blood,'Preese 'Preese,Folk,Folk,test
012490,Big Blood,I've Been A Baby All My Life (I Hope You Don't Expect A Man),Folk,Folk,test
012508,Big Blood,Satie (First Gnossienne),Folk,Folk,test
012513,Big Blood,My Last Days As A Fish,Folk,Folk,test
012514,Big Blood,Indang Pariman,Folk,Folk,test
012518,Pipo Pegoraro,When you walk,Pop,Pop,test
012521,Brad Sucks,Never Get Out,Rock,"Indie-Rock, Rock",test
012526,Virtu-oso,Time (Reprise) (Closing Credits),Hip-Hop,Hip-Hop,validation
012527,Poxfil,Solid Ground,Pop,Pop,validation
012530,You Are My Everything,Stalker,Pop,Pop,training
012531,Empathik,Que Le Hip-Hop Renaisse,Hip-Hop,Hip-Hop,training
012532,Nils Hoffmann,Sweet Man Like Me,Pop,Pop,training
012537,Smoking After,Maree Lunaire,Pop,Pop,training
012551,Georgia,I Don't Want To Live On The Moon,Pop,Pop,training
012552,FortyOne,They're On The Moon Right Now,Pop,"Pop, Experimental Pop",training
012654,Bird Names,People Should Get More Aware,Pop,"Pop, Experimental Pop",training
012690,Bo Marley + Disrupt + Volfoniq,L'Anchoïade,International,"International, Reggae - Dub",test
012691,Bo Marley + Disrupt + Volfoniq,La Tapenade,International,"International, Reggae - Dub",test
012692,Bo Marley + Disrupt + Volfoniq,La Brandade,International,"International, Reggae - Dub",test
012737,Prince Rama,Om Mane Padme Hum,Experimental,Experimental,training
012985,Nick Jaina,Barleycorn and Toblerone,Folk,Folk,training
012986,Nick Jaina,I Will Swallow The Sea,Folk,Folk,training
013191,Emily In Love,Outside To Play,Pop,Pop,training
